Last Name,First Name,Position,Average Salary,Team
Sitton,Josh,G,6750000,GB
Burnett,Morgan,S,6187500,GB
Lang,T.J.,G,5200000,GB
Raji,B.J.,DT,4000000,GB
Neal,Michael,OLB,4000000,GB
Jones,Brad,ILB,3750000,GB
Hawk,A.J.,OLB,3533333,GB
Crosby,Mason,K,2950000,GB
Bulaga,Bryan,RT,2649000,GB
Clinton-Dix,HaHa,S,2084625,GB
Jones,Datone,DE,1929147,GB
Perry,Nick,OLB,1874813,GB
Bush,Jarrett,CB,1750000,GB
Starks,James,RB,1625000,GB
Quarless,Andrew,TE,1500000,GB
Lattimore,Jamari,ILB,1431000,GB
Masthay,Tim,P,1366250,GB
Flynn,Matt,QB,1068125,GB
Kuhn,John,FB,1030000,GB
Guion,Letroy,DE,1000000,GB
Adams,Davante,WR,983351,GB
Goode,Brett,LS,905000,GB
Lacy,Eddie,RB,848103,GB
Hayward,Casey,CB,827478,GB
Cobb,Randall,WR,802355,GB
Thornton,Khyri,DT,713563,GB
Rodgers,Richard,TE,690254,GB
Bradford,Carl,ILB,662325,GB
Bakhtiari,David,LT,653850,GB
Tretter,J.C.,C,643977,GB
Linsley,Corey,C,601250,GB
Daniels,Mike,DE,600146,GB
Tolzien,Scott,QB,600000,GB
Abbrederis,Jared,WR,591140,GB
House,Davon,CB,585145,GB
Hyde,Micah,S,584527,GB
Goodson,Demetri,CB,580788,GB
Boyd,Josh,DT,576140,GB
Janis,Jeff,WR,567848,GB
Palmer,Nate,ILB,564724,GB
Harris,DuJuan,RB,555000,GB
Barrington,Sam,ILB,552250,GB
Elliot,Jayrone,OLB,511667,GB
Pennel,Mike,DE,511167,GB
Taylor,Lane,G,497333,GB
Mulumba,Andy,OLB,496667,GB
Bostick,Brandon,TE,495000,GB
Banjo,Chris,S,495000,GB
Richardson,Sean,S,481667,GB
Barclay,Don,RT,480833,GB
Boykin,Jarrett,WR,480000,GB
Gaston,Bruce,DE,465000,GB
Gerhart,Garth,C,465000,GB
Robinson,Luther,DT,465000,GB
Adams,Aaron,G,465000,GB
Dorsey,Kevin,WR,465000,GB
Perillo,Justin,TE,465000,GB
Peterson,Adrian,RB,14380000,MIN
Jennings,Greg,WR,9000000,MIN
Griffen,Everson,DE,8500000,MIN
Rudolph,Kyle,TE,7300000,MIN
Greenway,Chad,OLB,6300000,MIN
Loadholt,Phillip,RT,6250000,MIN
Joseph,Linval,DT,6250000,MIN
Robison,Brian,DE,5600000,MIN
Cassel,Matt,QB,5250000,MIN
Kalil,Matt,LT,4942650,MIN
Sullivan,John,C,4900000,MIN
Fusco,Brandon,G,4850000,MIN
Munnerlyn,Captain,CB,3750000,MIN
Barr,Anthony,OLB,3185875,MIN
Ponder,Christian,QB,2539675,MIN
Johnson,Charlie,G,2500000,MIN
Felton,Jerome,FB,2500000,MIN
Floyd,Sharrif,DT,2019050,MIN
Rhodes,Xavier,CB,1951626,MIN
Patterson,Cordarrelle,WR,1805262,MIN
Smith,Harrison,S,1784637,MIN
Bridgewater,Teddy,QB,1712376,MIN
Wootton,Corey,DT,1500000,MIN
Loeffler,Cullen,LS,1140000,MIN
Sherels,Marcus,CB,1100000,MIN
Sendejo,Andrew,S,1000000,MIN
Berger,Joe,C,920000,MIN
Johnson,Tom,DT,845000,MIN
Brinkley,Jasper,ILB,830000,MIN
Ducasse,Vladimir,G,795000,MIN
Crichton,Scott,DE,755125,MIN
Robinson,Josh,CB,753750,MIN
McKinnon,Jerick,RB,691250,MIN
Hodges,Gerald,ILB,645027,MIN
Wright,Jarius,WR,630027,MIN
Trattou,Justin,DE,615000,MIN
Yankey,David,G,606725,MIN
Ellison,Rhett,TE,600146,MIN
Locke,Jeff,P,586048,MIN
Exum,Antone,S,583947,MIN
Blanton,Robert,S,577763,MIN
Stephen,Shamar,DT,571287,MIN
Watts,Brandon,OLB,570612,MIN
Price,Jabari,CB,570455,MIN
Cole,Audie,ILB,570000,MIN
DeCicco,Dom,ILB,570000,MIN
Asiata,Matt,RB,570000,MIN
Kaddu,Josh,OLB,570000,MIN
Mauti,Michael,OLB,555682,MIN
Walsh,Blair,K,554483,MIN
Prater,Shaun,CB,553000,MIN
Richardson,Antonio,RT,513333,MIN
Wentworth,Austin,RT,510667,MIN
Johnson,Charles,WR,510000,MIN
Line,Zach,FB,499333,MIN
Ford,Chase,TE,495000,MIN
Samuda,Josh,C,495000,MIN
Banyard,Joe,RB,495000,MIN
Harris,Mike,G,481167,MIN
Thielen,Adam,WR,465000,MIN
Dixon,Ahmad,S,465000,MIN
Bykowski,Carter,LT,465000,MIN
Josey,Henry,RB,465000,MIN
Ryan,Matt,QB,20750000,ATL
Baker,Sam,LT,6850000,ATL
Blalock,Justin,G,6400000,ATL
Soliai,Paul,DT,6400000,ATL
White,Roddy,WR,6000000,ATL
Moore,William,S,6000000,ATL
Jackson,Tyson,DE,5000000,ATL
Asamoah,Jon,G,4500000,ATL
Umenyiora,Osi,OLB,4250000,ATL
Matthews,Jake,LT,4107375,ATL
Jones,Julio,WR,4045938,ATL
Jackson,Steven,RB,4000000,ATL
Douglas,Harry,WR,3125000,ATL
Biermann,Kroy,DE,3050000,ATL
Babineaux,Jonathan,DT,3000000,ATL
Hawley,Joe,C,3000000,ATL
Hester,Devin,WR,3000000,ATL
Weatherspoon,Sean,ILB,2796500,ATL
Bryant,Matt,K,2675000,ATL
Bosher,Matt,P,2531000,ATL
Trufant,Desmond,CB,2041509,ATL
Peters,Corey,DT,1600000,ATL
McClain,Robert,CB,1431000,ATL
Hageman,Ra'Shede,DT,1333961,ATL
Wilson,Josh,CB,920000,ATL
Konz,Peter,C,897150,ATL
Scott,Jonathan,LT,855000,ATL
Harris,Josh,LS,851250,ATL
Alford,Robert,CB,850350,ATL
Carimi,Gabe,G,850000,ATL
Arenas,Javier,CB,795000,ATL
Southward,Dezmen,CB,781250,ATL
Lowery,Dwight,S,760000,ATL
Weems,Eric,WR,730000,ATL
Godfrey,Charles,S,730000,ATL
Pascoe,Bear,TE,730000,ATL
Smith,Antone,RB,712500,ATL
Freeman,Devonta,RB,676106,ATL
Johnson,Mike,RT,675000,ATL
Holmes,Lamar,RT,658400,ATL
Goodman,Malliciah,DE,639272,ATL
Shembo,Prince,ILB,630146,ATL
Toilolo,Levine,TE,615146,ATL
Spruill,Marquis,ILB,597870,ATL
Maponga,Stansly,OLB,586685,ATL
Massaquoi,Jonathan,DE,567215,ATL
Starr,Tyler,OLB,566474,ATL
Rodgers,Jacquizz,RB,557750,ATL
Yates,T.J.,QB,556250,ATL
Renfree,Sean,QB,551474,ATL
Motta,Zeke,S,551474,ATL
Ishmael,Kemal,S,551474,ATL
DiMarco,Patrick,FB,525000,ATL
Matthews,Cliff,DE,521750,ATL
Stone,James,C,511333,ATL
Smith,Jerome,RB,511000,ATL
Bartu,Joplo,OLB,496667,ATL
Worrilow,Paul,ILB,495667,ATL
Schraeder,Ryan,RT,495667,ATL
Baker,Sean,S,495000,ATL
Gunn,Harland,G,481667,ATL
Davis,Drew,WR,480000,ATL
Allen,Ricardo,S,465000,ATL
Stupar,Nathan,OLB,450000,ATL
Hardy,Greg,DE,13116000,CAR
Johnson,Charles,DE,12666667,CAR
Kalil,Ryan,C,8186000,CAR
Stewart,Jonathan,RB,7300000,CAR
Newton,Cam,QB,5506375,CAR
Olsen,Greg,TE,4560000,CAR
Williams,DeAngelo,RB,3333333,CAR
Davis,Thomas,OLB,3300000,CAR
Kuechly,Luke,ILB,3144651,CAR
Gano,Graham,K,3100000,CAR
Tolbert,Mike,FB,2500000,CAR
Lotulelei,Star,DT,2401125,CAR
Bell,Byron,RT,2187000,CAR
Harper,Roman,S,2125000,CAR
Benjamin,Kelvin,WR,1916063,CAR
DeCoud,Thomas,S,1762500,CAR
Edwards,Dwan,DT,1750000,CAR
Cotchery,Jerricho,WR,1603000,CAR
Chandler,Nate,LT,1516667,CAR
Anderson,Derek,QB,1282000,CAR
Addison,Mario,DE,1280000,CAR
Silatolu,Amini,G,1234276,CAR
Short,Kawann,DT,1157584,CAR
Cole,Colin,DT,1125000,CAR
Blackburn,Chase,OLB,1025000,CAR
Jones,Colin,S,927500,CAR
Jansen,J.J.,LS,901250,CAR
Ealy,Kony,DE,886707,CAR
Brockel,Richie,TE,805000,CAR
Webb,Joe,QB,795000,CAR
Dickson,Ed,TE,795000,CAR
Velasco,Fernando,G,795000,CAR
Williams,Garry,G,780000,CAR
Love,Kyle,DT,737500,CAR
Scott,Chris,G,730000,CAR
Matthews,Kevin,C,730000,CAR
Turner,Trai,G,697794,CAR
Boston,Tre,S,656367,CAR
Kugbila,Edmund,G,654114,CAR
Dockery,James,CB,645000,CAR
Alexander,Frank,DE,642563,CAR
Benwikere,Bene,CB,604750,CAR
Klein,A.J.,ILB,587825,CAR
Norman,Josh,CB,574750,CAR
Nortman,Brad,P,544670,CAR
Reddick,Kevin,ILB,540000,CAR
Remmers,Mike,RT,525000,CAR
Brown,Corey,WR,515000,CAR
Norwell,Andrew,G,514000,CAR
Foucault,David,T,510000,CAR
Jacobs,Ben,ILB,504000,CAR
Presley,De'Andre,WR,503500,CAR
Horton,Wes,DE,498333,CAR
White,Melvin,CB,497500,CAR
Lester,Robert,S,497500,CAR
Whittaker,Fozzy,RB,495000,CAR
Hughes,Kevin,T,495000,CAR
Williams,Brandon,TE,495000,CAR
Glanton,Adarius,OLB,465000,CAR
Byndom,Carrington,CB,465000,CAR
Folkerts,Brian,C,450000,CAR
Bersin,Brenton,WR,429500,CAR
Brees,Drew,QB,20000000,NO
Galette,Junior,OLB,10375000,NO
Graham,Jimmy,TE,10000000,NO
Byrd,Jairus,S,9000000,NO
Evans,Jahri,G,8100000,NO
Colston,Marques,WR,7260000,NO
Grubbs,Ben,G,7200000,NO
Lofton,Curtis,ILB,5500000,NO
Lewis,Keenan,CB,5110000,NO
Strief,Zach,RT,4000000,NO
Hawthorne,David,ILB,3800000,NO
Morstead,Thomas,P,3647500,NO
Bunkley,Brodrick,DT,3550000,NO
Vaccaro,Kenny,S,2356178,NO
Cooks,Brandin,WR,2095863,NO
Thomas,Pierre,RB,2000000,NO
Jordan,Cameron,DE,1932850,NO
Bush,Rafael,S,1900000,NO
Robinson,Patrick,CB,1881900,NO
Ingram,Mark,RB,1854188,NO
Watson,Benjamin,TE,1650000,NO
Lorig,Erik,FB,1200000,NO
Goodwin,Jonathan,C,1020000,NO
Graham,Shayne,K,955000,NO
Haralson,Parys,DE,920000,NO
McCown,Luke,QB,920000,NO
Jean-Baptiste,Stanley,CB,909183,NO
Meachem,Robert,WR,855000,NO
Drescher,Justin,LS,846250,NO
Humber,Ramon,OLB,795000,NO
Deaderick,Brandon,DT,730000,NO
Sanford,Jamarca,S,730000,NO
Armstead,Terron,LT,716859,NO
Jenkins,John,DT,698140,NO
Hicks,Akiem,DE,670100,NO
Toon,Nick,WR,626903,NO
Franklin,Jerry,OLB,615000,NO
Sunseri,Vinnie,S,599125,NO
Powell,Ronald,OLB,597215,NO
Stills,Kenny,WR,588613,NO
Fokou,Moise,ILB,570000,NO
Ozougwu,Cheta,DE,570000,NO
Harris,Bryce,RT,570000,NO
White,Corey,CB,569125,NO
Becton,Nick,LT,540000,NO
Edebali,Kasim,OLB,512000,NO
Ball,Marcus,S,512000,NO
Dixon,Brian,CB,511667,NO
Zimmerman,Ty,S,511500,NO
Warren,Pierre,S,511333,NO
Coleman,Brandon,WR,510000,NO
Jones,Seantavius,WR,510000,NO
Foster,Glenn,DE,497333,NO
Hill,Josh,TE,496667,NO
Lelito,Tim,G,496667,NO
Robinson,Khiry,RB,495333,NO
Frederick,Terrence,CB,495000,NO
Kelemete,Senio,G,495000,NO
Cadet,Travaris,RB,481667,NO
Walker,Tyrunn,DT,481000,NO
Knox,Kyle,OLB,480000,NO
Tanner,Andy,WR,465000,NO
Saunders,Jalen,WR,465000,NO
Johnson,Austin,FB,465000,NO
Virgil,Lawrence,DE,465000,NO
Davis,Adrian,CB,433333,NO
McCoy,Gerald,DT,15866667,TB
Jackson,Vincent,WR,11111111,TB
Johnson,Michael,DE,8750000,TB
Mankins,Logan,G,8500000,TB
Goldson,Dashon,S,8250000,TB
Verner,Alterraun,CB,6437500,TB
Collins,Anthony,LT,6000000,TB
McCown,Josh,QB,5000000,TB
Evans,Mike,WR,3657876,TB
Smith,Evan,C,3562500,TB
Koenen,Michael,P,3250000,TB
McDonald,Clinton,DT,3000000,TB
Myers,Brandon,TE,2125000,TB
Clayborn,Adrian,DE,2052542,TB
Martin,Doug,RB,1696954,TB
Jenkins,Mike,CB,1500000,TB
Dotson,Demar,RT,1500000,TB
Seferian-Jenkins,Austin,TE,1313730,TB
Fletcher,Dane,ILB,1200000,TB
Banks,Johnthan,CB,1181580,TB
Bowers,Da'Quan,DT,963909,TB
David,Lavonte,OLB,899183,TB
Cousins,Oniel,G,795000,TB
Glennon,Mike,QB,776016,TB
Sims,Charles,RB,768330,TB
Murphy,Louis,WR,730000,TB
Williams,Jason,OLB,730000,TB
Wright,Major,S,730000,TB
Sidbury,Lawrence,OLB,730000,TB
English,Larry,OLB,730000,TB
Foster,Mason,ILB,696093,TB
Spence,Akeem,DT,661106,TB
Gholston,William,DE,640136,TB
Stocker,Luke,TE,628172,TB
Edwards,Kadeem,G,608000,TB
Pamphile,Kevin,G,604625,TB
Herron,Robert,WR,583000,TB
Lemon,Orie,ILB,577500,TB
Rainey,Bobby,RB,570000,TB
James,Mike,RB,565788,TB
Tandy,Keith,S,555150,TB
Gilkey,Garrett,G,552848,TB
Rodriguez,Evan,FB,545000,TB
Frey,Isaiah,CB,540000,TB
Wilson,C.J.,CB,540000,TB
King,Tavarres,WR,540000,TB
Lansanah,Danny,ILB,525000,TB
Uko,George,DT,511667,TB
Murray,Patrick,K,510000,TB
Shepard,Russell,WR,497500,TB
Omameh,Patrick,G,496000,TB
Lane,Jorvorskie,FB,495000,TB
Magee,Brandon,ILB,495000,TB
Johnson,Leonard,CB,482500,TB
Brate,Cameron,TE,465000,TB
DePaola,Andrew,LS,465000,TB
Dixon,Brandon,CB,465000,TB
Allen,Josh,C,465000,TB
Patton,Solomon,WR,465000,TB
Fatinikun,T.J.,DE,465000,TB
Smith,Jacquies,DE,465000,TB
McDougald,Bradley,S,450000,TB
Palmer,Carson,QB,16500000,AZ
Fitzgerald,Larry,WR,16142857,AZ
Peterson,Patrick,CB,14010000,AZ
Campbell,Calais,DE,11000000,AZ
Dockett,Darnell,DE,8825000,AZ
Washington,Daryl,ILB,8000000,AZ
Veldheer,Jared,LT,7000000,AZ
Cooper,Jonathan,G,3637251,AZ
Cromartie,Antonio,CB,3500000,AZ
Powers,Jerraud,CB,3500000,AZ
GinnJr.,Ted,WR,3250000,AZ
Sendlein,Lyle,C,3250000,AZ
Stanton,Drew,QB,2733333,AZ
Floyd,Michael,WR,2492875,AZ
Abraham,John,OLB,2300000,AZ
Shaughnessy,Matt,DE,2200000,AZ
Bucannon,Deone,ILB,1927301,AZ
Williams,Dan,DT,1797000,AZ
Carlson,John,TE,1600000,AZ
Alexander,Lorenzo,OLB,1540000,AZ
Zastudil,Dave,P,1475000,AZ
Larsen,Ted,G,1300000,AZ
Johnson,Rashad,S,1200000,AZ
Minter,Kevin,ILB,1097572,AZ
Leach,Mike,LS,1091667,AZ
Niklas,Troy,TE,1005825,AZ
Rucker,Frostee,DT,1000000,AZ
Foote,Larry,ILB,955000,AZ
Kelly,Tommy,DT,955000,AZ
Dwyer,Jonathan,RB,795000,AZ
Fanaika,Paul,G,780000,AZ
Mathieu,Tyrann,CB,763125,AZ
Housler,Robert,TE,748523,AZ
Clemons,Chris,S,737500,AZ
Benard,Marcus,OLB,730000,AZ
Martin,Kareem,OLB,710890,AZ
Brown,John,WR,699725,AZ
Thomas,Logan,QB,663023,AZ
Okafor,Alex,OLB,658607,AZ
Watford,Earl,RT,648716,AZ
Massie,Bobby,RT,635845,AZ
Acho,Sam,OLB,628607,AZ
Stinson,Ed,DE,601685,AZ
Taylor,Stepfan,RB,590125,AZ
Ta'amu,Alameda,DT,570000,AZ
Lindley,Ryan,QB,570000,AZ
Ellington,Andre,RB,565966,AZ
Bethel,Justin,CB,553556,AZ
Hughes,Robert,RB,540000,AZ
Demens,Kenny,ILB,540000,AZ
Butler,Drew,P,540000,AZ
Golden,Brittan,WR,535000,AZ
Steen,Anthony,G,514000,AZ
Catanzaro,Chandler,K,510500,AZ
Mauro,Josh,DE,510000,AZ
Carson,Glenn,ILB,510000,AZ
Jefferson,Tony,S,498367,AZ
Brown,Jaron,WR,498000,AZ
Sowell,Bradley,LT,483333,AZ
Whitley,Eddie,S,465000,AZ
Williams,Kerwynn,RB,465000,AZ
Grice,Marion,RB,465000,AZ
Fells,Darren,TE,465000,AZ
Sherman,Richard,CB,14000000,SEA
Thomas,Earl,S,10000000,SEA
Okung,Russell,LT,8083333,SEA
Lynch,Marshawn,RB,7500000,SEA
Bennett,Michael,DE,7125000,SEA
Chancellor,Kam,S,7000502,SEA
Avril,Cliff,DE,6500000,SEA
Unger,Max,C,6458750,SEA
Mebane,Brandon,DT,5000000,SEA
Baldwin,Doug,WR,4333333,SEA
Miller,Zach,TE,3000000,SEA
McDaniel,Tony,DT,2875000,SEA
Hauschka,Steven,K,2850000,SEA
Irvin,Bruce,OLB,2335550,SEA
Williams,Kevin,DT,2100000,SEA
Carpenter,James,G,1910376,SEA
Ryan,Jon,P,1516667,SEA
Farwell,Heath,ILB,1500000,SEA
Dobbs,Demarcus,DE,1431000,SEA
Johnson,Jeron,S,1359000,SEA
McCoy,Anthony,TE,1350000,SEA
Jackson,Tarvaris,QB,1250000,SEA
Richardson,Paul,WR,1178209,SEA
Wagner,Bobby,ILB,1076950,SEA
Britt,Justin,G,886733,SEA
Michael,Christine,RB,843608,SEA
Gresham,Clint,LS,827500,SEA
Wilson,Russell,QB,749176,SEA
Cohen,Landon,DT,730000,SEA
Schofield,O'Brien,OLB,730000,SEA
Hill,Jordan,DT,691035,SEA
Marsh,Cassius,DE,672563,SEA
Norwood,Kevin,WR,660027,SEA
Pierre-Louis,Kevin,OLB,651413,SEA
Moeaki,Tony,TE,645000,SEA
Morgan,Michael,OLB,645000,SEA
Schilling,Steve,G,645000,SEA
Tukuafu,Will,FB,645000,SEA
Turbin,Robert,RB,639114,SEA
Wright,K.J.,OLB,631500,SEA
Williams,Jesse,DT,592763,SEA
Simon,Tharold,CB,591725,SEA
Willson,Luke,TE,584633,SEA
Scott,Garrett,LT,580418,SEA
Pinkins,Eric,ILB,577058,SEA
Scruggs,Greg,DE,570000,SEA
Walters,Bryan,WR,570000,SEA
Smith,D'Anthony,DT,570000,SEA
Lane,Jeremy,CB,556279,SEA
Daniels,B.J.,WR,550000,SEA
Sweezy,J.R.,G,539212,SEA
Maxwell,Byron,CB,538363,SEA
Lockette,Ricardo,WR,525000,SEA
Smith,Malcolm,ILB,521475,SEA
Gilliam,Garry,RT,514000,SEA
Taylor,Mike,OLB,511667,SEA
Coyle,Brock,ILB,511000,SEA
Bailey,Alvin,G,497000,SEA
Milton,Keavon,TE,496667,SEA
Coleman,Derrick,FB,495000,SEA
Gilreath,David,WR,495000,SEA
Shead,Deshawn,S,480000,SEA
Kearse,Jermaine,WR,480000,SEA
Matthews,Chris,WR,470000,SEA
Burley,Marcus,CB,465000,SEA
Helfet,Cooper,TE,465000,SEA
King,David,DE,465000,SEA
Lewis,Patrick,C,450000,SEA
Kaepernick,Colin,QB,19000000,SF
Willis,Patrick,ILB,10000000,SF
Bowman,Navorro,ILB,9050000,SF
Staley,Joe,LT,7441667,SF
Davis,Vernon,TE,7350000,SF
Johnson,Stevie,WR,7250000,SF
Brooks,Ahmad,OLB,6733333,SF
Davis,Anthony,RT,6640000,SF
Gore,Frank,RB,6404183,SF
Boldin,Anquan,WR,6000000,SF
Crabtree,Michael,WR,5333333,SF
Bethea,Antoine,S,5250000,SF
Smith,Justin,DE,4550000,SF
Dorsey,Glenn,DE,4362500,SF
Smith,Aldon,OLB,3595999,SF
Brock,Tramaine,CB,3500000,SF
Lee,Andy,P,3400000,SF
Dawson,Phil,K,3067000,SF
Iupati,Mike,G,3022125,SF
Gabbert,Blaine,QB,3000412,SF
Boone,Alex,G,3000000,SF
Reid,Eric,S,2120184,SF
Miller,Bruce,FB,1800000,SF
Ward,Jimmie,S,1778134,SF
Kilgore,Daniel,C,1750000,SF
Williams,Ian,DT,1600000,SF
Skuta,Dan,OLB,1500000,SF
Dahl,Craig,S,1375000,SF
Carradine,Cornellius,DE,1236920,SF
Martin,Jonathan,RT,1196067,SF
Lloyd,Brandon,WR,1005000,SF
Osgood,Kassim,WR,955000,SF
Hyde,Carlos,RB,920420,SF
McDonald,Vance,TE,899795,SF
Ventrone,Raymond,S,855000,SF
Martin,Marcus,G,767312,SF
Hunter,Kendall,RB,760000,SF
Borland,Chris,OLB,731859,SF
Bishop,Desmond,OLB,730000,SF
Cook,Chris,CB,730000,SF
Johnson,Josh,QB,730000,SF
Cox,Perrish,CB,695000,SF
Thomas,Brandon,G,681527,SF
Lemonier,Corey,OLB,675813,SF
Ellington,Bruce,WR,673607,SF
Culliver,Chris,CB,659719,SF
Johnson,Dontae,CB,655136,SF
Tanner,Phillip,RB,645000,SF
Smith,Alfonso,RB,645000,SF
Patton,Quinton,WR,637875,SF
Looney,Joe,G,631301,SF
Holliday,Trindon,KR,615000,SF
Lynch,Aaron,OLB,604500,SF
Reaser,Keith,CB,596200,SF
Dial,Quinton,DE,585413,SF
Acker,Kenneth,CB,585150,SF
Wilhoite,Michael,ILB,570000,SF
Nelson,Kyle,LS,570000,SF
Ramsey,Kaleb,DT,567050,SF
Moody,Nick,ILB,566918,SF
Millard,Trey,FB,566787,SF
McFadden,Leon,CB,540000,SF
McCray,L.J.,S,512000,SF
Fonoti,Fou,RT,511667,SF
Farrell,Dillon,C,511667,SF
Cromartie,Marcus,CB,496667,SF
Carrier,Derek,TE,495000,SF
Celek,Garrett,TE,482000,SF
Jacobs,Chuck,WR,465000,SF
Thomas,Chase,OLB,465000,SF
Tiller,Andrew,G,465000,SF
Purcell,Mike,DT,465000,SF
Cleveland,Asante,TE,465000,SF
Fuller,Cameron,CB,460000,SF
Jerod-Eddie,Tony,DE,430000,SF
